t,theta
0.645,4.443942342504703
0.65,4.439340400141045
0.655,4.434738457777389
0.66,4.428602534625846
0.665,4.422466611474303
0.67,4.414796707534875
0.675,4.405592822807561
0.68,4.396388938080247
0.685,4.387185053352934
0.6900000000000001,4.3764471878377345
0.6950000000000001,4.365709322322535
0.7000000000000001,4.35343747601945
0.705,4.3411656297163645
0.71,4.328893783413279
0.715,4.315087956322309
0.72,4.304350090807109
0.725,4.290544263716138
0.73,4.276738436625168
0.735,4.262932609534197
0.74,4.249126782443226
0.745,4.235320955352255
0.75,4.221515128261284
0.755,4.207709301170314
0.76,4.195437454867228
0.765,4.183165608564144
0.77,4.170893762261058
0.775,4.158621915957974
0.78,4.14941803123066
0.785,4.13868016571546
0.79,4.12794230020026
0.795,4.118738415472946
0.8,4.109534530745632
0.805,4.101864626806204
0.81,4.094194722866776
0.8150000000000001,4.088058799715234
0.8200000000000001,4.0819228765636915
0.8250000000000001,4.077320934200034
0.8300000000000001,4.074252972624263
0.835,4.071185011048492
0.84,4.06811704947272
0.845,4.066583068684834
0.85,4.066583068684834
0.855,4.066583068684834
0.86,4.06811704947272
0.865,4.071185011048492
0.87,4.0727189918363775
0.875,4.075786953412148
0.88,4.080388895775806
0.885,4.084990838139462
0.89,4.091126761291005
0.895,4.097262684442548
0.9,4.104932588381976
0.905,4.111068511533518
0.91,4.118738415472946
0.915,4.12794230020026
0.92,4.137146184927574
0.925,4.146350069654888
0.93,4.155553954382202
0.935,4.166291819897402
0.9400000000000001,4.175495704624716
0.9450000000000001,4.1862335701399145
0.9500000000000001,4.196971435655114
0.9550000000000001,4.207709301170314
0.96,4.218447166685513
0.965,4.227651051412827
0.97,4.238388916928026
0.975,4.249126782443226
0.98,4.25833066717054
0.985,4.269068532685739
0.99,4.278272417413053
0.995,4.287476302140367
1.0,4.296680186867681
1.0050000000000001,4.304350090807109
1.01,4.312019994746537
1.0150000000000001,4.319689898685965
1.02,4.325825821837508
1.025,4.331961744989051
1.03,4.336563687352708
1.035,4.34269961050425
1.04,4.345767572080021
1.045,4.348835533655793
1.05,4.351903495231564
1.055,4.35343747601945
1.06,4.35343747601945
1.065,4.354971456807335
1.07,4.354971456807335
1.075,4.35343747601945
1.08,4.351903495231564
1.085,4.348835533655793
1.09,4.347301552867907
1.095,4.34269961050425
1.1,4.339631648928479
1.105,4.336563687352708
1.11,4.330427764201165
1.115,4.325825821837508
1.12,4.321223879473851
1.125,4.315087956322309
1.1300000000000001,4.308952033170766
1.135,4.302816110019223
1.1400000000000001,4.296680186867681
1.145,4.290544263716138
1.1500000000000001,4.28287435977671
1.155,4.275204455837282
1.16,4.269068532685739
1.165,4.261398628746311
1.17,4.2552627055947685
1.175,4.24759280165534
1.18,4.239922897715912
1.185,4.23378697456437
1.19,4.226117070624942
1.195,4.219981147473399
1.2,4.213845224321856
1.205,4.207709301170314
1.21,4.201573378018771
1.215,4.195437454867228
1.22,4.190835512503572
1.225,4.184699589352029
1.23,4.180097646988372
1.235,4.175495704624716
1.24,4.170893762261058
1.245,4.167825800685287
1.25,4.164757839109516
1.2550000000000001,4.161689877533744
1.26,4.1601558967458585
1.2650000000000001,4.157087935170088
1.27,4.157087935170088
1.2750000000000001,4.155553954382202
1.28,4.155553954382202
1.285,4.155553954382202
1.29,4.155553954382202
1.295,4.157087935170088
1.3,4.158621915957974
1.305,4.158621915957974
1.31,4.1601558967458585
1.315,4.16322385832163
1.32,4.164757839109516
1.325,4.166291819897402
1.33,4.169359781473172
1.335,4.172427743048944
1.34,4.175495704624716
1.345,4.178563666200486
1.35,4.183165608564144
1.355,4.1862335701399145
1.36,4.190835512503572
1.365,4.193903474079343
1.37,4.198505416443
1.375,4.2031073588066565
1.3800000000000001,4.207709301170314
1.385,4.210777262746085
1.3900000000000001,4.215379205109742
1.395,4.219981147473399
1.4000000000000001,4.22304910904917
1.405,4.226117070624942
1.41,4.230719012988598
1.415,4.235320955352255
1.42,4.238388916928026
1.425,4.241456878503798
1.43,4.246058820867455
1.435,4.249126782443226
1.44,4.252194744018997
1.445,4.253728724806883
1.45,4.256796686382654
1.455,4.25833066717054
1.46,4.261398628746311
1.465,4.262932609534197
1.47,4.264466590322082
1.475,4.267534551897854
1.48,4.267534551897854
1.485,4.269068532685739
1.49,4.269068532685739
1.495,4.269068532685739
1.5,4.269068532685739
1.5050000000000001,4.270602513473625
1.51,4.269068532685739
1.5150000000000001,4.269068532685739
1.52,4.269068532685739
1.5250000000000001,4.267534551897854
1.53,4.267534551897854
1.5350000000000001,4.266000571109968
1.54,4.264466590322082
1.545,4.262932609534197
1.55,4.261398628746311
1.555,4.259864647958426
1.56,4.25833066717054
1.565,4.256796686382654
1.57,4.2552627055947685
1.575,4.253728724806883
1.58,4.253728724806883
1.585,4.250660763231112
1.59,4.249126782443226
1.595,4.24759280165534
1.6,4.246058820867455
1.605,4.244524840079569
1.61,4.242990859291684
1.615,4.241456878503798
1.62,4.239922897715912
1.625,4.238388916928026
1.6300000000000001,4.236854936140141
1.635,4.235320955352255
1.6400000000000001,4.23378697456437
1.645,4.23378697456437
1.6500000000000001,4.232252993776484
1.655,4.230719012988598
1.6600000000000001,4.2291850322007125
1.665,4.2291850322007125
1.67,4.227651051412827
1.675,4.226117070624942
1.68,4.226117070624942
1.685,4.226117070624942
1.69,4.226117070624942
1.695,4.226117070624942
1.7,4.224583089837056
1.705,4.224583089837056
1.71,4.224583089837056
1.715,4.226117070624942
1.72,4.226117070624942
1.725,4.226117070624942
1.73,4.224583089837056
1.735,4.226117070624942
1.74,4.226117070624942
1.745,4.226117070624942
1.75,4.226117070624942
1.7550000000000001,4.226117070624942
1.76,4.226117070624942
1.7650000000000001,4.226117070624942
1.77,4.227651051412827
1.7750000000000001,4.227651051412827
1.78,4.227651051412827
1.7850000000000001,4.227651051412827
1.79,4.2291850322007125
1.795,4.227651051412827
1.8,4.2291850322007125
1.805,4.2291850322007125
1.81,4.2291850322007125
1.815,4.2291850322007125
1.82,4.2291850322007125
1.825,4.2291850322007125
1.83,4.2291850322007125
1.835,4.2291850322007125
1.84,4.230719012988598
1.845,4.2291850322007125
1.85,4.2291850322007125
1.855,4.2291850322007125
1.86,4.2291850322007125
1.865,4.2291850322007125
1.87,4.2291850322007125
1.875,4.2291850322007125
1.8800000000000001,4.230719012988598
1.885,4.230719012988598
1.8900000000000001,4.230719012988598
1.895,4.230719012988598
1.9000000000000001,4.230719012988598
1.905,4.230719012988598
1.9100000000000001,4.230719012988598
1.915,4.232252993776484
1.92,4.232252993776484
1.925,4.232252993776484
1.93,4.232252993776484
1.935,4.232252993776484
1.94,4.232252993776484
1.945,4.232252993776484
1.95,4.232252993776484
1.955,4.232252993776484
1.96,4.232252993776484
1.965,4.232252993776484
1.97,4.232252993776484
1.975,4.232252993776484
1.98,4.232252993776484
1.985,4.232252993776484
1.99,4.232252993776484
1.995,4.232252993776484
2.0,4.232252993776484
2.005,4.232252993776484
2.0100000000000002,4.232252993776484
2.015,4.232252993776484
2.02,4.232252993776484
2.025,4.232252993776484
2.0300000000000002,4.232252993776484
2.035,4.232252993776484
2.04,4.232252993776484
2.045,4.232252993776484
2.05,4.232252993776484
2.055,4.230719012988598
2.06,4.230719012988598
2.065,4.230719012988598
2.07,4.230719012988598
2.075,4.230719012988598
2.08,4.232252993776484
2.085,4.230719012988598
2.09,4.230719012988598
2.095,4.232252993776484
2.1,4.230719012988598
2.105,4.232252993776484
2.11,4.232252993776484
2.115,4.230719012988598
2.12,4.230719012988598
2.125,4.230719012988598
2.13,4.230719012988598
2.1350000000000002,4.230719012988598
2.14,4.230719012988598
2.145,4.230719012988598
2.15,4.230719012988598
2.1550000000000002,4.230719012988598
2.16,4.230719012988598
2.165,4.232252993776484
2.17,4.232252993776484
2.1750000000000003,4.232252993776484
2.18,4.230719012988598
2.185,4.230719012988598
2.19,4.230719012988598
2.195,4.232252993776484
2.2,4.232252993776484
2.205,4.232252993776484
2.21,4.232252993776484
2.215,4.232252993776484
2.22,4.232252993776484
2.225,4.230719012988598
2.23,4.230719012988598
2.235,4.230719012988598
2.24,4.230719012988598
2.245,4.230719012988598
2.25,4.230719012988598
2.255,4.230719012988598
2.2600000000000002,4.230719012988598
2.265,4.230719012988598
2.27,4.230719012988598
2.275,4.230719012988598
2.2800000000000002,4.232252993776484
2.285,4.232252993776484
2.29,4.232252993776484
2.295,4.232252993776484
2.3000000000000003,4.232252993776484
2.305,4.232252993776484
2.31,4.232252993776484
2.315,4.232252993776484
2.32,4.232252993776484
2.325,4.232252993776484
2.33,4.232252993776484
2.335,4.232252993776484
2.34,4.232252993776484
2.345,4.232252993776484
2.35,4.232252993776484
2.355,4.232252993776484
2.36,4.232252993776484
2.365,4.232252993776484
2.37,4.232252993776484
2.375,4.232252993776484
2.38,4.232252993776484
2.3850000000000002,4.232252993776484
2.39,4.232252993776484
2.395,4.232252993776484
2.4,4.232252993776484
2.4050000000000002,4.232252993776484
2.41,4.232252993776484
2.415,4.232252993776484
2.42,4.232252993776484
2.4250000000000003,4.232252993776484
2.43,4.230719012988598
2.435,4.232252993776484
2.44,4.230719012988598
2.445,4.230719012988598
2.45,4.232252993776484
2.455,4.230719012988598
2.46,4.230719012988598
2.465,4.230719012988598
2.47,4.230719012988598
2.475,4.230719012988598
2.48,4.230719012988598
2.485,4.230719012988598
2.49,4.230719012988598
2.495,4.230719012988598
2.5,4.230719012988598
2.505,4.230719012988598
2.5100000000000002,4.230719012988598
2.515,4.230719012988598
2.52,4.2291850322007125
2.525,4.230719012988598
2.5300000000000002,4.230719012988598
2.535,4.230719012988598
2.54,4.232252993776484
2.545,4.23378697456437
2.5500000000000003,4.23378697456437
2.555,4.235320955352255
2.56,4.235320955352255
2.565,4.235320955352255
2.57,4.23378697456437
2.575,4.232252993776484
2.58,4.232252993776484
2.585,4.232252993776484
2.59,4.232252993776484
2.595,4.23378697456437
2.6,4.23378697456437
2.605,4.23378697456437
2.61,4.23378697456437
2.615,4.23378697456437
2.62,4.23378697456437
2.625,4.23378697456437
2.63,4.23378697456437
2.6350000000000002,4.23378697456437
2.64,4.23378697456437
2.645,4.23378697456437
2.65,4.23378697456437
2.6550000000000002,4.23378697456437
2.66,4.23378697456437
2.665,4.23378697456437
2.67,4.23378697456437
2.6750000000000003,4.23378697456437
2.68,4.232252993776484
2.685,4.232252993776484
2.69,4.232252993776484
2.695,4.232252993776484
2.7,4.232252993776484
2.705,4.230719012988598
2.71,4.230719012988598
2.715,4.230719012988598
2.72,4.230719012988598
2.725,4.230719012988598
2.73,4.230719012988598
2.735,4.230719012988598
2.74,4.230719012988598
2.745,4.230719012988598
2.75,4.230719012988598
2.755,4.230719012988598
2.7600000000000002,4.230719012988598
2.765,4.230719012988598
2.77,4.230719012988598
2.775,4.230719012988598
2.7800000000000002,4.230719012988598
2.785,4.230719012988598
2.79,4.230719012988598
2.795,4.232252993776484
2.8000000000000003,4.232252993776484
2.805,4.230719012988598
2.81,4.232252993776484
2.815,4.232252993776484
2.82,4.232252993776484
2.825,4.232252993776484
2.83,4.232252993776484
2.835,4.232252993776484
2.84,4.232252993776484
2.845,4.232252993776484
2.85,4.232252993776484
2.855,4.232252993776484
2.86,4.230719012988598
2.865,4.232252993776484
2.87,4.232252993776484
2.875,4.232252993776484
2.88,4.230719012988598
2.8850000000000002,4.230719012988598
2.89,4.230719012988598
2.895,4.230719012988598
2.9,4.230719012988598
2.9050000000000002,4.230719012988598
2.91,4.230719012988598
2.915,4.230719012988598
2.92,4.230719012988598
2.9250000000000003,4.230719012988598
2.93,4.230719012988598
2.935,4.230719012988598
2.94,4.230719012988598
2.945,4.230719012988598
2.95,4.230719012988598
2.955,4.230719012988598
2.96,4.230719012988598
2.965,4.230719012988598
2.97,4.230719012988598
2.975,4.230719012988598
2.98,4.230719012988598
2.985,4.230719012988598
2.99,4.230719012988598
2.995,4.230719012988598
3.0,4.230719012988598
3.005,4.230719012988598
3.0100000000000002,4.230719012988598
3.015,4.230719012988598
3.02,4.230719012988598
3.025,4.230719012988598
3.0300000000000002,4.230719012988598
3.035,4.230719012988598
3.04,4.230719012988598
3.045,4.230719012988598
3.0500000000000003,4.230719012988598
3.055,4.230719012988598
3.06,4.230719012988598
3.065,4.230719012988598
3.0700000000000003,4.230719012988598
3.075,4.230719012988598
3.08,4.230719012988598
3.085,4.230719012988598
3.09,4.230719012988598
3.095,4.230719012988598
3.1,4.230719012988598
3.105,4.230719012988598
3.11,4.230719012988598
3.115,4.230719012988598
3.12,4.230719012988598
3.125,4.230719012988598
3.13,4.230719012988598
3.1350000000000002,4.230719012988598
3.14,4.230719012988598
3.145,4.230719012988598
3.15,4.230719012988598
3.1550000000000002,4.230719012988598
3.16,4.230719012988598
3.165,4.230719012988598
3.17,4.230719012988598
3.1750000000000003,4.230719012988598
3.18,4.230719012988598
3.185,4.230719012988598
3.19,4.230719012988598
3.1950000000000003,4.230719012988598
3.2,4.230719012988598
3.205,4.230719012988598
3.21,4.230719012988598
3.215,4.230719012988598
3.22,4.230719012988598
3.225,4.230719012988598
3.23,4.230719012988598
3.235,4.230719012988598
3.24,4.230719012988598
3.245,4.230719012988598
3.25,4.230719012988598
3.255,4.230719012988598
3.2600000000000002,4.230719012988598
3.265,4.230719012988598
3.27,4.230719012988598
3.275,4.230719012988598
3.2800000000000002,4.230719012988598
3.285,4.230719012988598
3.29,4.230719012988598
3.295,4.230719012988598
3.3000000000000003,4.230719012988598
3.305,4.230719012988598
3.31,4.230719012988598
3.315,4.230719012988598
3.3200000000000003,4.230719012988598
3.325,4.230719012988598
3.33,4.230719012988598
3.335,4.230719012988598
3.34,4.230719012988598
3.345,4.230719012988598
3.35,4.230719012988598
3.355,4.230719012988598
3.36,4.230719012988598
3.365,4.230719012988598
3.37,4.230719012988598
3.375,4.230719012988598
3.38,4.230719012988598
3.3850000000000002,4.230719012988598
3.39,4.230719012988598
3.395,4.230719012988598
3.4,4.230719012988598
3.4050000000000002,4.230719012988598
3.41,4.230719012988598
3.415,4.230719012988598
3.42,4.230719012988598
3.4250000000000003,4.230719012988598
3.43,4.230719012988598
3.435,4.230719012988598
3.44,4.230719012988598
3.4450000000000003,4.230719012988598
3.45,4.230719012988598
3.455,4.230719012988598
3.46,4.230719012988598
3.465,4.230719012988598
3.47,4.230719012988598
3.475,4.230719012988598
3.48,4.230719012988598
3.485,4.230719012988598
3.49,4.230719012988598
3.495,4.230719012988598
3.5,4.230719012988598
3.505,4.230719012988598
3.5100000000000002,4.230719012988598
3.515,4.230719012988598
3.52,4.230719012988598
3.525,4.230719012988598
3.5300000000000002,4.230719012988598
3.535,4.230719012988598
3.54,4.230719012988598
3.545,4.230719012988598
3.5500000000000003,4.230719012988598
3.555,4.230719012988598
3.56,4.230719012988598
3.565,4.230719012988598
3.5700000000000003,4.230719012988598
3.575,4.230719012988598
3.58,4.230719012988598
3.585,4.230719012988598
3.59,4.230719012988598
3.595,4.230719012988598
3.6,4.230719012988598
3.605,4.230719012988598
3.61,4.230719012988598
3.615,4.230719012988598
3.62,4.230719012988598
3.625,4.230719012988598
3.63,4.230719012988598
3.6350000000000002,4.230719012988598
3.64,4.230719012988598
3.645,4.230719012988598
3.65,4.230719012988598
3.6550000000000002,4.230719012988598
3.66,4.230719012988598
3.665,4.230719012988598
3.67,4.230719012988598
3.6750000000000003,4.230719012988598
3.68,4.230719012988598
3.685,4.230719012988598
3.69,4.230719012988598
3.6950000000000003,4.230719012988598
3.7,4.230719012988598
3.705,4.230719012988598
3.71,4.230719012988598
3.715,4.230719012988598
3.72,4.230719012988598
3.725,4.230719012988598
3.73,4.230719012988598
3.735,4.230719012988598
3.74,4.230719012988598
3.745,4.230719012988598
3.75,4.230719012988598
3.755,4.230719012988598
3.7600000000000002,4.230719012988598
3.765,4.230719012988598
3.77,4.230719012988598
3.775,4.230719012988598
3.7800000000000002,4.230719012988598
3.785,4.230719012988598
3.79,4.230719012988598
3.795,4.230719012988598
3.8000000000000003,4.230719012988598
3.805,4.230719012988598
3.81,4.230719012988598
3.815,4.230719012988598
3.8200000000000003,4.230719012988598
3.825,4.230719012988598
3.83,4.230719012988598
3.835,4.230719012988598
3.84,4.230719012988598
3.845,4.230719012988598
3.85,4.230719012988598
3.855,4.230719012988598
3.86,4.230719012988598
3.865,4.230719012988598
3.87,4.230719012988598
3.875,4.230719012988598
3.88,4.230719012988598
3.8850000000000002,4.230719012988598
3.89,4.230719012988598
3.895,4.230719012988598
3.9,4.230719012988598
3.9050000000000002,4.230719012988598
3.91,4.230719012988598
3.915,4.230719012988598
3.92,4.230719012988598
3.9250000000000003,4.230719012988598
3.93,4.230719012988598
3.935,4.230719012988598
3.94,4.230719012988598
3.9450000000000003,4.230719012988598
3.95,4.230719012988598
3.955,4.230719012988598
3.96,4.230719012988598
3.9650000000000003,4.230719012988598
3.97,4.230719012988598
3.975,4.230719012988598
3.98,4.230719012988598
3.985,4.230719012988598
3.99,4.230719012988598
3.995,4.230719012988598
4.0,4.232252993776484
